J.63.11.19;Altre elaborazioni elettroniche di dati;
J.63.11.2;Gestione database (attività delle banche dati);
J.63.11.20;Gestione database (attività delle banche dati);
J.63.11.3;Hosting e fornitura di servizi applicativi (ASP);
J.63.11.30;Hosting e fornitura di servizi applicativi (ASP);
J.63.12;Portali web;
J.63.12.0;Portali web;
J.63.12.00;Portali web;
J.63.9;ALTRE attività DEI SERVIZI D'INFORMAZIONE;
J.63.91;attività delle agenzie di stampa;
J.63.91.0;attività delle agenzie di stampa;
J.63.91.00;attività delle agenzie di stampa;
J.63.99;Altre attività dei servizi di informazione nca;
J.63.99.0;Altre attività dei servizi di informazione nca;
J.63.99.00;Altre attività dei servizi di informazione nca;
K;attività FINANZIARIE E ASSICURATIVE;
K.64;attività DI SERVIZI FINANZIARI (ESCLUSE LE ASSICURAZIONI E I FONDI PENSIONE);
K.64.1;INTERMEDIAZIONE MONETARIA;
K.64.11;attività delle banche centrali;
K.64.11.0;attività della Banca Centrale;
K.64.11.00;attività della Banca Centrale;
K.64.19;Altre intermediazioni monetarie;
K.64.19.1;Intermediazione monetaria di istituti monetari diverse dalle Banche centrali;
K.64.19.10;Intermediazione monetaria di istituti monetari diverse dalle Banche centrali;
K.64.19.2;Fondi comuni di investimento monetario;
K.64.19.20;Fondi comuni di investimento monetario;
K.64.19.3;Istituti di moneta elettronica (Imel);
K.64.19.30;Istituti di moneta elettronica (Imel);
K.64.19.4;Cassa Depositi e Prestiti;
K.64.19.40;Cassa Depositi e Prestiti;
K.64.2;attività DELLE SOCIET� DI PARTECIPAZIONE (HOLDING);
K.64.20;attività delle societ� di partecipazione (holding);
K.64.20.0;attività delle societ� di partecipazione (holding);
K.64.20.00;attività delle societ� di partecipazione (holding);
K.64.3;SOCIET� FIDUCIARIE, FONDI E ALTRE SOCIET� SIMILI;
K.64.30;Societ� fiduciarie, fondi e altre societ� simili;
K.64.30.1;Fondi comuni di investimento (aperti e chiusi, immobiliari, di mercato mobiliare);
K.64.30.10;Fondi comuni di investimento (aperti e chiusi, immobiliari, di mercato mobiliare);
K.64.30.2;Sicav (Societ� di investimento a capitale variabile);
K.64.30.20;Sicav (Societ� di investimento a capitale variabile);
K.64.9;ALTRE attività DI SERVIZI FINANZIARI (ESCLUSE LE ASSICURAZIONI E I FONDI PENSIONE);
K.64.91;Leasing finanziario;
K.64.91.0;Leasing finanziario;
K.64.91.00;Leasing finanziario;
K.64.92;Altre attività creditizie;
K.64.92.0;Altre attività creditizie;
K.64.92.01;attività dei consorzi di garanzia collettiva fidi;
K.64.92.09;Altre attività creditizie nca;
K.64.99;Altre attività di servizi finanziari nca (escluse le assicurazioni e i fondi pensione);
K.64.99.1;attività di intermediazione mobiliare;
K.64.99.10;attività di intermediazione mobiliare;
K.64.99.2;attività di factoring;
K.64.99.20;attività di factoring;
K.64.99.3;attività di merchant bank;
K.64.99.30;attività di merchant bank;
K.64.99.4;attività delle societ� veicolo;
K.64.99.40;attività delle societ� veicolo;
K.64.99.5;attività di intermediazione in cambi;
K.64.99.50;attività di intermediazione in cambi;
K.64.99.6;Altre intermediazioni finanziarie nca;
K.64.99.60;Altre intermediazioni finanziarie nca;
K.65;ASSICURAZIONI, RIASSICURAZIONI E FONDI PENSIONE (ESCLUSE LE ASSICURAZIONI SOCIALI OBBLIGATORIE);
K.65.1;ASSICURAZIONI;
K.65.11;Assicurazioni sulla vita;
K.65.11.0;Assicurazioni sulla vita;
K.65.11.00;Assicurazioni sulla vita;
K.65.12;Assicurazioni diverse da quelle sulla vita;
K.65.12.0;Assicurazioni diverse da quelle sulla vita;
K.65.12.00;Assicurazioni diverse da quelle sulla vita;
K.65.2;RIASSICURAZIONI;
K.65.20;Riassicurazioni;
K.65.20.0;attività di riassicurazione;
K.65.20.00;attività di riassicurazione;
K.65.3;FONDI PENSIONE;
K.65.30;Fondi pensione ;
K.65.30.1;attività dei fondi pensione aperti;
K.65.30.10;attività dei fondi pensione aperti;
K.65.30.2;attività dei fondi pensione negoziali;
K.65.30.20;attività dei fondi pensione negoziali;
K.65.30.3;attività dei fondi pensione preesistenti;
K.65.30.30;attività dei fondi pensione preesistenti;
K.66;attività AUSILIARIE DEI SERVIZI FINANZIARI E DELLE attività ASSICURATIVE;
K.66.1;attività AUSILIARIE DEI SERVIZI FINANZIARI (ESCLUSE LE ASSICURAZIONI E I FONDI PENSIONE);
K.66.11;Amministrazione di mercati finanziari;
K.66.11.0;Amministrazione di mercati finanziari;
K.66.11.00;Amministrazione di mercati finanziari;
K.66.12;attività di negoziazione di contratti relativi a titoli e merci;
K.66.12.0;attività di negoziazione di contratti relativi a titoli e merci;
K.66.12.00;attività di negoziazione di contratti relativi a titoli e merci;
K.66.19;Altre attività ausiliarie dei servizi finanziari (escluse le assicurazioni e i fondi pensione);
K.66.19.1;attività di gestione ed elaborazione di pagamenti tramite carta di credito;
K.66.19.10;attività di gestione ed elaborazione di pagamenti tramite carta di credito;
K.66.19.2;attività di promotori e mediatori finanziari;
K.66.19.21;Promotori finanziari;
K.66.19.22;Agenti, mediatori e procacciatori in prodotti finanziari;
K.66.19.3;attività delle societ� fiduciarie di amministrazione;
K.66.19.30;attività delle societ� fiduciarie di amministrazione;
K.66.19.4;attività di Bancoposta;
K.66.19.40;attività di Bancoposta;
K.66.19.5;Servizi di trasferimento di denaro (money transfer);
K.66.19.50;Servizi di trasferimento di denaro (money transfer);
K.66.2;attività AUSILIARIE DELLE ASSICURAZIONI E DEI FONDI PENSIONE;
K.66.21;Valutazione dei rischi e dei danni;
K.66.21.0;attività dei periti e liquidatori indipendenti delle assicurazioni;
K.66.21.00;attività dei periti e liquidatori indipendenti delle assicurazioni;
K.66.22;attività di agenti e mediatori di assicurazioni;
K.66.22.0;attività degli agenti e broker delle assicurazioni;
K.66.22.01;Broker di assicurazioni;
K.66.22.02;Agenti di assicurazioni;
K.66.22.03;Sub-agenti di assicurazioni;
K.66.22.04;Produttori, procacciatori ed altri intermediari delle assicurazioni;
K.66.29;Altre attività ausiliarie delle assicurazioni e dei fondi pensione;
K.66.29.0;Altre attività ausiliarie delle assicurazioni e dei fondi pensione;
K.66.29.01;Autorit� centrali di vigilanza su assicurazioni e fondi pensione;
K.66.29.09;Altre attività ausiliarie delle assicurazioni e dei fondi pensione nca;
K.66.3;attività DI GESTIONE DEI FONDI;
K.66.30;attività di gestione dei fondi;
K.66.30.0;Gestione di fondi comuni di investimento e dei fondi pensione;
K.66.30.00;Gestione di fondi comuni di investimento e dei fondi pensione;
L;ATTIVITÀ IMMOBILIARI;
L.68;attività IMMOBILIARI;
L.68.1;COMPRAVENDITA DI BENI IMMOBILI EFFETTUATA SU BENI PROPRI;
L.68.10;Compravendita di beni immobili effettuata su beni propri;
L.68.10.0;Compravendita di beni immobili effettuata su beni propri;
L.68.10.00;Compravendita di beni immobili effettuata su beni propri;
L.68.2;AFFITTO E GESTIONE DI IMMOBILI DI PROPRIET� O IN LEASING ;
L.68.20;Affitto e gestione di immobili di propriet� o in leasing;
L.68.20.0;Affitto e gestione di immobili di propriet� o in leasing;
L.68.20.01;Locazione immobiliare di beni propri o in leasing (affitto);
L.68.20.02;Affitto di aziende;
L.68.3;attività IMMOBILIARI PER CONTO TERZI;
L.68.31;attività di mediazione immobiliare;
L.68.31.0;attività di mediazione immobiliare;
L.68.31.00;attività di mediazione immobiliare;
L.68.32;Gestione di immobili per conto terzi;
L.68.32.0;Amministrazione di condomini e gestione di beni immobili per conto terzi;
L.68.32.00;Amministrazione di condomini e gestione di beni immobili per conto terzi;
M;attività PROFESSIONALI, SCIENTIFICHE E TECNICHE;
M.69;attività LEGALI E CONTABILIT�;
M.69.1;attività DEGLI STUDI LEGALI;
M.69.10;attività degli studi legali e notarili;
M.69.10.1;attività degli studi legali;
M.69.10.10;attività degli studi legali;
M.69.10.2;attività degli studi notarili;
M.69.10.20;attività degli studi notarili;
M.69.2;CONTABILIT�, CONTROLLO E REVISIONE CONTABILE, CONSULENZA IN MATERIA FISCALE E DEL LAVORO;
M.69.20;Contabilit�, controllo e revisione contabile, consulenza in materia fiscale e del lavoro;
M.69.20.1;attività degli studi commerciali, tributari e revisione contabile;
M.69.20.11;Servizi forniti da dottori commercialisti;
M.69.20.12;Servizi forniti da ragionieri e periti commerciali;
M.69.20.13;Servizi forniti da revisori contabili, periti, consulenti ed altri soggetti che svolgono attività in materia di amministrazione, contabilit� e tributi;
M.69.20.14;attività svolta dai Centri di assistenza fiscale (Caf);
M.69.20.15;Gestione ed amministrazione del personale per conto terzi;
M.69.20.2;attività delle societ� di revisione e certificazione di bilanci;
M.69.20.20;attività delle societ� di revisione e certificazione di bilanci;
M.69.20.3;attività dei consulenti del lavoro;
M.69.20.30;attività dei consulenti del lavoro;
M.70;attività DI DIREZIONE AZIENDALE E DI CONSULENZA GESTIONALE ;
M.70.1;attività DI DIREZIONE AZIENDALE;
M.70.10;attività delle holding impegnate nelle attività gestionali (holding operative);
M.70.10.0;attività delle holding impegnate nelle attività gestionali (holding operative);
M.70.10.00;attività delle holding impegnate nelle attività gestionali (holding operative);
M.70.2;attività DI CONSULENZA GESTIONALE;
M.70.21;Pubbliche relazioni e comunicazione;
M.70.21.0;Pubbliche relazioni e comunicazione;
M.70.21.00;Pubbliche relazioni e comunicazione;
M.70.22;Consulenza imprenditoriale e altra consulenza amministrativo-gestionale;
M.70.22.0;Consulenza imprenditoriale e altra consulenza amministrativo-gestionale e pianificazione aziendale;
M.70.22.01;attività di consulenza per la gestione della logistica aziendale;
M.70.22.09;Altre attività di consulenza imprenditoriale e altra consulenza amministrativo-gestionale e pianificazione aziendale;
M.71;attività DEGLI STUDI DI ARCHITETTURA E D'INGEGNERIA; COLLAUDI ED ANALISI TECNICHE;
M.71.1;attività DEGLI STUDI DI ARCHITETTURA, INGEGNERIA ED ALTRI STUDI TECNICI;
M.71.11;attività degli studi di architettura;
M.71.11.0;attività degli studi di architettura;
M.71.11.00;attività degli studi di architettura;
M.71.12;attività degli studi d'ingegneria ed altri studi tecnici;
M.71.12.1;attività degli studi di ingegneria;
M.71.12.10;attività degli studi di ingegneria;
M.71.12.2;Servizi di progettazione di ingegneria integrata;
M.71.12.20;Servizi di progettazione di ingegneria integrata;
M.71.12.3;attività tecniche svolte da geometri;
M.71.12.30;attività tecniche svolte da geometri;
M.71.12.4;attività di cartografia e aerofotogrammetria;
M.71.12.40;attività di cartografia e aerofotogrammetria;
M.71.12.5;attività di studio geologico e di prospezione geognostica e mineraria;
M.71.12.50;attività di studio geologico e di prospezione geognostica e mineraria;
M.71.2;COLLAUDI ED ANALISI TECNICHE;
M.71.20;Collaudi ed analisi tecniche;
M.71.20.1;Collaudi ed analisi tecniche di prodotti;
M.71.20.10;Collaudi e analisi tecniche di prodotti;
M.71.20.2;Controllo di qualit� e certificazione di prodotti, processi e sistemi;
M.71.20.21;Controllo di qualit� e certificazione di prodotti, processi e sistemi;
M.71.20.22;attività per la tutela di beni di produzione controllata;
M.72;RICERCA SCIENTIFICA E SVILUPPO;
M.72.1;RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE SCIENZE NATURALI E DELL'INGEGNERIA;
M.72.11;Ricerca e sviluppo sperimentale nel campo delle biotecnologie;
M.72.11.0;Ricerca e sviluppo sperimentale nel campo delle biotecnologie;
M.72.11.00;Ricerca e sviluppo sperimentale nel campo delle biotecnologie;
M.72.19;Altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria;
M.72.19.0;Altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria;
M.72.19.01;Ricerca e sviluppo sperimentale nel campo della geologia;
M.72.19.09;Ricerca e sviluppo sperimentale nel campo delle altre scienze naturali e dell'ingegneria;
M.72.2;RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE SCIENZE SOCIALI E UMANISTICHE;
M.72.20;Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche;
M.72.20.0;Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche;
M.72.20.00;Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche;
M.73;PUBBLICIT� E RICERCHE DI MERCATO;
M.73.1;PUBBLICIT�;
M.73.11;Agenzie pubblicitarie;
M.73.11.0;Agenzie pubblicitarie;
M.73.11.01;Ideazione di campagne pubblicitarie;
M.73.11.02;Conduzione di campagne di marketing e altri servizi pubblicitari;
M.73.12;attività delle concessionarie e degli altri intermediari di servizi pubblicitari;
M.73.12.0;attività delle concessionarie e degli altri intermediari di servizi pubblicitari;
M.73.12.00;attività delle concessionarie e degli altri intermediari di servizi pubblicitari;
M.73.2;RICERCHE DI MERCATO E SONDAGGI DI OPINIONE;
M.73.20;Ricerche di mercato e sondaggi di opinione;
M.73.20.0;Ricerche di mercato e sondaggi di opinione;
M.73.20.00;Ricerche di mercato e sondaggi di opinione;
M.74;ALTRE attività PROFESSIONALI, SCIENTIFICHE E TECNICHE;
M.74.1;attività DI DESIGN SPECIALIZZATE;
M.74.10;attività di design specializzate;
M.74.10.1;attività di design di moda e design industriale;
M.74.10.10;attività di design di moda e design industriale;
M.74.10.2;attività dei disegnatori grafici;
M.74.10.21;attività dei disegnatori grafici di pagine web;
M.74.10.29;Altre attività dei disegnatori grafici;
M.74.10.3;attività dei disegnatori tecnici;
M.74.10.30;attività dei disegnatori tecnici;
M.74.10.9;Altre attività di design;
M.74.10.90;Altre attività di design;
M.74.2;attività FOTOGRAFICHE;
M.74.20;attività fotografiche;
M.74.20.1;attività di riprese fotografiche;
M.74.20.11;attività di fotoreporter;
M.74.20.12;attività di riprese aeree nel campo della fotografia;
M.74.20.19;Altre attività di riprese fotografiche;
M.74.20.2;Laboratori fotografici per lo sviluppo e la stampa;
M.74.20.20;Laboratori fotografici per lo sviluppo e la stampa;
M.74.3;TRADUZIONE E INTERPRETARIATO;
M.74.30;Traduzione e interpretariato;
M.74.30.0;Traduzione e interpretariato;
M.74.30.00;Traduzione e interpretariato;
M.74.9;ALTRE attività PROFESSIONALI, SCIENTIFICHE E TECNICHE NCA;
M.74.90;Altre attività professionali, scientifiche e tecniche nca;
M.74.90.1;Consulenza agraria;
M.74.90.11;Consulenza agraria fornita da agronomi;
M.74.90.12;Consulenza agraria fornita da agrotecnici e periti agrari;
M.74.90.2;Consulenza in materia di sicurezza;
M.74.90.21;Consulenza sulla sicurezza ed igiene dei posti di lavoro;
M.74.90.29;Altra attività di consulenza in materia di sicurezza;
M.74.90.9;Altre attività di assistenza e consulenza professionale, scientifica e tecnica nca;
M.74.90.91;attività tecniche svolte da periti industriali;
M.74.90.92;attività riguardanti le previsioni meteorologiche;
M.74.90.93;Altre attività di consulenza tecnica nca;
M.74.90.94;Agenzie ed agenti o procuratori per lo spettacolo e lo sport;
M.74.90.99;Altre attività professionali nca;
M.75;SERVIZI VETERINARI;
M.75.0;SERVIZI VETERINARI;
M.75.00;Servizi veterinari;
M.75.00.0;Servizi veterinari;
M.75.00.00;Servizi veterinari;
N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;
N.77;attività DI NOLEGGIO E LEASING OPERATIVO;
N.77.1;NOLEGGIO DI AUTOVEICOLI;
N.77.11;Noleggio di autovetture ed autoveicoli leggeri;
N.77.11.0;Noleggio di autovetture ed autoveicoli leggeri;
N.77.11.00;Noleggio di autovetture ed autoveicoli leggeri;
N.77.12;Noleggio di autocarri e di altri veicoli pesanti;
N.77.12.0;Noleggio di autocarri e di altri veicoli pesanti;
N.77.12.00;Noleggio di autocarri e di altri veicoli pesanti;
N.77.2;NOLEGGIO DI BENI PER USO PERSONALE E PER LA CASA;
N.77.21;Noleggio di attrezzature sportive e ricreative;
N.77.21.0;Noleggio di attrezzature sportive e ricreative;
N.77.21.01;Noleggio di biciclette;
N.77.21.02;Noleggio senza equipaggio di imbarcazioni da diporto (inclusi i pedal�);
N.77.21.09;Noleggio di altre attrezzature sportive e ricreative;
N.77.22;Noleggio di videocassette e dischi;
N.77.22.0;Noleggio di videocassette, Cd, Dvd e dischi contenenti audiovisivi o videogame;
N.77.22.00;Noleggio di videocassette, Cd, Dvd e dischi contenenti audiovisivi o videogame;
N.77.29;Noleggio di altri beni per uso personale e domestico (escluse le attrezzature sportive e ricreative);
N.77.29.1;Noleggio di biancheria da tavola, da letto, da bagno e di articoli di vestiario;
N.77.29.10;Noleggio di biancheria da tavola, da letto, da bagno e di articoli di vestiario;
N.77.29.9;Noleggio di altri beni per uso personale e domestico nca (escluse le attrezzature sportive e ricreative);
N.77.29.90;Noleggio di altri beni per uso personale e domestico nca (escluse le attrezzature sportive e ricreative);
N.77.3;NOLEGGIO DI ALTRE MACCHINE, ATTREZZATURE E BENI MATERIALI;
N.77.31;Noleggio di macchine e attrezzature agricole;
N.77.31.0;Noleggio di macchine e attrezzature agricole;
N.77.31.00;Noleggio di macchine e attrezzature agricole;
N.77.32;Noleggio di macchine e attrezzature per lavori edili e di genio civile;
N.77.32.0;Noleggio di macchine e attrezzature per lavori edili e di genio civile;
N.77.32.00;Noleggio di macchine e attrezzature per lavori edili e di genio civile;
N.77.33;Noleggio di macchine e attrezzature per ufficio (inclusi i computer);
N.77.33.0;Noleggio di macchine e attrezzature per ufficio (inclusi i computer);
N.77.33.00;Noleggio di macchine e attrezzature per ufficio (inclusi i computer);
N.77.34;Noleggio di mezzi di trasporto marittimo e fluviale ;
N.77.34.0;Noleggio di mezzi di trasporto marittimo e fluviale;
N.77.34.00;Noleggio di mezzi di trasporto marittimo e fluviale;
N.77.35;Noleggio di mezzi di trasporto aereo;
N.77.35.0;Noleggio di mezzi di trasporto aereo;
N.77.35.00;Noleggio di mezzi di trasporto aereo;
N.77.39;Noleggio di altre macchine, attrezzature e beni materiali nca;
N.77.39.1;Noleggio di altri mezzi di trasporto terrestri;
N.77.39.10;Noleggio di altri mezzi di trasporto terrestri;
N.77.39.9;Noleggio di altre macchine e attrezzature;
N.77.39.91;Noleggio di container adibiti ad alloggi o ad uffici;
N.77.39.92;Noleggio di container per diverse modalit� di trasporto;
N.77.39.93;Noleggio senza operatore di attrezzature di sollevamento e movimentazione merci: carrelli elevatori, pallet eccetera;
N.77.39.94;Noleggio di strutture ed attrezzature per manifestazioni e spettacoli: impianti luce ed audio senza operatore, palchi, stand ed addobbi luminosi;
N.77.39.99;Noleggio senza operatore di altre macchine ed attrezzature nca;
N.77.4;CONCESSIONE DEI DIRITTI DI SFRUTTAMENTO DI PROPRIET� INTELLETTUALE E PRODOTTI SIMILI (ESCLUSE LE OPERE PROTETTE DAL COPYRIGHT);
N.77.40;Concessione dei diritti di sfruttamento di propriet� intellettuale e prodotti simili (escluse le opere protette dal copyright);
N.77.40.0;Concessione dei diritti di sfruttamento di propriet� intellettuale e prodotti simili (escluse le opere protette dal copyright);
N.77.40.00;Concessione dei diritti di sfruttamento di propriet� intellettuale e prodotti simili (escluse le opere protette dal copyright);
N.78;attività DI RICERCA, SELEZIONE, FORNITURA DI PERSONALE ;
N.78.1;attività DI AGENZIE DI COLLOCAMENTO;
N.78.10;attività di agenzie di collocamento;
N.78.10.0;Servizi di ricerca, selezione, collocamento e supporto per il ricollocamento di personale;
N.78.10.00;Servizi di ricerca, selezione, collocamento e supporto per il ricollocamento di personale;
N.78.2;attività DELLE AGENZIE DI LAVORO TEMPORANEO (INTERINALE);
N.78.20;attività delle agenzie di lavoro temporaneo (interinale);
N.78.20.0;attività delle agenzie di fornitura di lavoro temporaneo (interinale);
N.78.20.00;attività delle agenzie di fornitura di lavoro temporaneo (interinale);
N.78.3;ALTRE attività DI FORNITURA E GESTIONE DI RISORSE UMANE;
N.78.30;Altre attività di fornitura e gestione di risorse umane;
N.78.30.0;Altre attività di fornitura e gestione di risorse umane (staff leasing);
N.78.30.00;Altre attività di fornitura e gestione di risorse umane (staff leasing);
N.79;attività DEI SERVIZI DELLE AGENZIE DI VIAGGIO, DEI TOUR OPERATOR E SERVIZI DI PRENOTAZIONE E attività CONNESSE;
N.79.1;attività DELLE AGENZIE DI VIAGGIO E DEI TOUR OPERATOR;
N.79.11;attività delle agenzie di viaggio;
N.79.11.0;attività delle agenzie di viaggio;
N.79.11.00;attività delle agenzie di viaggio;
N.79.12;attività dei tour operator;
N.79.12.0;attività dei tour operator;
N.79.12.00;attività dei tour operator;
N.79.9;ALTRI SERVIZI DI PRENOTAZIONE E attività CONNESSE;
N.79.90;Altri servizi di prenotazione e altre attività di assistenza turistica non svolte dalle agenzie di viaggio;
N.79.90.1;Altri servizi di prenotazione e altre attività di assistenza turistica non svolte dalle agenzie di viaggio;
N.79.90.11;Servizi di biglietteria per eventi teatrali, sportivi ed altri eventi ricreativi e d'intrattenimento;
N.79.90.19;Altri servizi di prenotazione e altre attività di assistenza turistica non svolte dalle agenzie di viaggio nca;
N.79.90.2;attività delle guide e degli accompagnatori turistici;
N.79.90.20;attività delle guide e degli accompagnatori turistici;
N.80;SERVIZI DI VIGILANZA E INVESTIGAZIONE;
N.80.1;SERVIZI DI VIGILANZA PRIVATA;
N.80.10;Servizi di vigilanza privata;
N.80.10.0;Servizi di vigilanza privata;
N.80.10.00;Servizi di vigilanza privata;
N.80.2;SERVIZI CONNESSI AI SISTEMI DI VIGILANZA;
N.80.20;Servizi connessi ai sistemi di vigilanza;
N.80.20.0;Servizi connessi ai sistemi di vigilanza;
N.80.20.00;Servizi connessi ai sistemi di vigilanza;
N.80.3;SERVIZI INVESTIGATIVI PRIVATI;
N.80.30;Servizi investigativi privati;
N.80.30.0;Servizi di investigazione privata;
N.80.30.00;Servizi di investigazione privata;
N.81;attività DI SERVIZI PER EDIFICI E PAESAGGIO;
N.81.1;SERVIZI INTEGRATI DI GESTIONE AGLI EDIFICI;
N.81.10;Servizi integrati di gestione agli edifici;
N.81.10.0;Servizi integrati di gestione agli edifici;
N.81.10.00;Servizi integrati di gestione agli edifici;
N.81.2;attività DI PULIZIA E DISINFESTAZIONE;
N.81.21;Pulizia generale (non specializzata) di edifici;
N.81.21.0;Pulizia generale (non specializzata) di edifici;
N.81.21.00;Pulizia generale (non specializzata) di edifici;
N.81.22;attività di pulizia specializzata di edifici e di impianti e macchinari industriali;
N.81.22.0;attività di pulizia specializzata di edifici e di impianti e macchinari industriali;
N.81.22.01;attività di sterilizzazione di attrezzature medico sanitarie;
N.81.22.02;Altre attività di pulizia specializzata di edifici e di impianti e macchinari industriali;
N.81.29;Altre attività di pulizia;
N.81.29.1;Servizi di disinfestazione;
N.81.29.10;Servizi di disinfestazione;
N.81.29.9;attività di pulizia nca;
N.81.29.91;Pulizia e lavaggio di aree pubbliche, rimozione di neve e ghiaccio;
N.81.29.99;Altre attività di pulizia nca;
N.81.3;CURA E MANUTENZIONE DEL PAESAGGIO;
N.81.30;Cura e manutenzione del paesaggio;
N.81.30.0;Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole);
N.81.30.00;Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole);
N.82;attività DI SUPPORTO PER LE FUNZIONI D'UFFICIO E ALTRI SERVIZI DI SUPPORTO ALLE IMPRESE;
N.82.1;attività DI SUPPORTO PER LE FUNZIONI D'UFFICIO;
N.82.11;Servizi integrati di supporto per le funzioni d'ufficio;
N.82.11.0;Servizi integrati di supporto per le funzioni d'ufficio; uffici-residence;
N.82.11.01;Servizi integrati di supporto per le funzioni d'ufficio;
N.82.11.02;Gestione di uffici temporanei, uffici residence;
N.82.19;Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio;
N.82.19.0;Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio;
N.82.19.01;Spedizione di materiale propagandistico, compilazione e gestione di indirizzi;
N.82.19.09;Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio;
N.82.2;attività DEI CALL CENTER;
N.82.20;attività dei call center;
N.82.20.0;attività dei call center;
N.82.20.00;attività dei call center;
N.82.3;ORGANIZZAZIONE DI CONVEGNI E FIERE;
N.82.30;Organizzazione di convegni e fiere;
N.82.30.0;Organizzazione di convegni e fiere;
N.82.30.00;Organizzazione di convegni e fiere;
N.82.9;SERVIZI DI SUPPORTO ALLE IMPRESE NCA;
N.82.91;attività di agenzie di recupero crediti; agenzie di informazioni commerciali;
N.82.91.1;attività di agenzie di recupero crediti;
N.82.91.10;attività di agenzie di recupero crediti;
N.82.91.2;Agenzie di informazioni commerciali;
N.82.91.20;Agenzie di informazioni commerciali;
N.82.92;attività di imballaggio e confezionamento per conto terzi;
N.82.92.1;Imballaggio e confezionamento di generi alimentari;
N.82.92.10;Imballaggio e confezionamento di generi alimentari;
N.82.92.2;Imballaggio e confezionamento di generi non alimentari;
N.82.92.20;Imballaggio e confezionamento di generi non alimentari;
N.82.99;Altri servizi di supporto alle imprese nca;
N.82.99.1;Imprese di gestione esattoriale;
N.82.99.10;Imprese di gestione esattoriale;
N.82.99.2;Agenzie di distribuzione di libri, giornali e riviste;
N.82.99.20;Agenzie di distribuzione di libri, giornali e riviste;
N.82.99.3;Servizi di gestione di pubblici mercati e pese pubbliche;
N.82.99.30;Servizi di gestione di pubblici mercati e pese pubbliche;
N.82.99.4;Richiesta certificati e disbrigo pratiche;
N.82.99.40;Richiesta certificati e disbrigo pratiche;
N.82.99.9;Altri servizi di sostegno alle imprese;
N.82.99.91;Servizi di stenotipia;
N.82.99.99;Altri servizi di sostegno alle imprese nca;
O;AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA;
O.84;AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA;
O.84.1;AMMINISTRAZIONE PUBBLICA: AMMINISTRAZIONE GENERALE, ECONOMICA E SOCIALE;
O.84.11;attività generali di amministrazione pubblica;
O.84.11.1;attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali;
O.84.11.10;attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali;
O.84.11.2;attività di pianificazione generale e servizi statistici generali;
O.84.11.20;attività di pianificazione generale e servizi statistici generali;
O.84.12;Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria);
O.84.12.1;Regolamentazione dell'attività degli organismi preposti alla sanit�;
O.84.12.10;Regolamentazione dell'attività degli organismi preposti alla sanit�;
O.84.12.2;Regolamentazione dell'attività degli organismi preposti all'istruzione;
O.84.12.20;Regolamentazione dell'attività degli organismi preposti all'istruzione;
O.84.12.3;Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente;
O.84.12.30;Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente;
O.84.12.4;Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari;
O.84.12.40;Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari;
O.84.13;Regolamentazione delle attività che contribuiscono ad una pi� efficiente gestione delle attività economiche;
O.84.13.1;Regolamentazione degli affari concernenti i combustibili e l'energia;
O.84.13.10;Regolamentazione degli affari concernenti i combustibili e l'energia;
O.84.13.2;Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca;
O.84.13.20;Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca;
